index,ipa,alphabet,score_abrupt-continuous,score_beautiful-ugly,score_big-small,score_dangerous-safe,score_delicate-rugged,score_exciting-calming,score_fast-slow,score_good-bad,score_happy-sad,score_hard-soft,score_harsh-mellow,score_heavy-light,score_inhibited-free,score_interesting-uninteresting,score_masculine-feminine,score_ordinary-unique,score_passive-active,score_pleasant-unpleasant,score_realistic-fantastical,score_sharp-round,score_simple-complex,score_solid-nonsolid,score_strong-weak,score_tense-relaxed
1967,tejbow,taybow,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1968,tejdi,taydee,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1969,tejdej,taydaye,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1970,tejdow,taydow,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1971,tejɡi,tayggee,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1972,tejɡej,taygaye,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1973,tejɡow,taygow,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1974,tejpi,taypee,-0.1964,0.0,0.14504,-0.1502,0.192,-0.23558000000000004,-0.25773999999999997,0.0,-0.08246,-0.23559999999999998,-0.19392,0.07354000000000001,-0.16419999999999998,0.0,-0.17721400000000004,0.0,0.06096,0.0,-0.19341599999999998,-0.362808,0.0,-0.1644,-0.09176,-0.19904
1975,tejpej,taypaye,-0.16366666666666665,0.0,0.0,-0.12516666666666668,0.16,-0.13853333333333334,-0.13036666666666666,0.0,0.0,-0.19633333333333333,-0.1616,0.0,-0.13683333333333333,0.0,-0.22533333333333336,0.0,0.0,0.0,-0.11544666666666666,-0.2167066666666667,0.0,-0.13699999999999998,-0.07646666666666667,-0.16586666666666666
1976,tejpow,taypow,-0.16366666666666665,0.0,0.0,-0.12516666666666668,0.16,-0.13853333333333334,-0.13036666666666666,0.0,0.0,-0.19633333333333333,-0.1616,0.0,-0.13683333333333333,0.0,-0.22533333333333336,0.0,0.0,0.0,-0.11544666666666666,-0.2167066666666667,0.0,-0.13699999999999998,-0.07646666666666667,-0.16586666666666666
1977,tejti,taytee,-0.1964,0.0,0.14504,-0.1502,0.192,-0.23558000000000004,-0.25773999999999997,0.0,-0.08246,-0.23559999999999998,-0.19392,0.07354000000000001,-0.16419999999999998,0.0,-0.17721400000000004,0.0,0.06096,0.0,-0.19341599999999998,-0.362808,0.0,-0.1644,-0.09176,-0.19904
1978,tejtej,taytaye,-0.16366666666666665,0.0,0.0,-0.12516666666666668,0.16,-0.13853333333333334,-0.13036666666666666,0.0,0.0,-0.19633333333333333,-0.1616,0.0,-0.13683333333333333,0.0,-0.22533333333333336,0.0,0.0,0.0,-0.11544666666666666,-0.2167066666666667,0.0,-0.13699999999999998,-0.07646666666666667,-0.16586666666666666
1979,tejtow,taytow,-0.16366666666666665,0.0,0.0,-0.12516666666666668,0.16,-0.13853333333333334,-0.13036666666666666,0.0,0.0,-0.19633333333333333,-0.1616,0.0,-0.13683333333333333,0.0,-0.22533333333333336,0.0,0.0,0.0,-0.11544666666666666,-0.2167066666666667,0.0,-0.13699999999999998,-0.07646666666666667,-0.16586666666666666
1980,tejki,taykee,-0.1964,0.0,0.14504,-0.1502,0.192,-0.23558000000000004,-0.25773999999999997,0.0,-0.08246,-0.23559999999999998,-0.19392,0.07354000000000001,-0.16419999999999998,0.0,-0.17721400000000004,0.0,0.06096,0.0,-0.19341599999999998,-0.362808,0.0,-0.1644,-0.09176,-0.19904
1981,tejkej,taykaye,-0.16366666666666665,0.0,0.0,-0.12516666666666668,0.16,-0.13853333333333334,-0.13036666666666666,0.0,0.0,-0.19633333333333333,-0.1616,0.0,-0.13683333333333333,0.0,-0.22533333333333336,0.0,0.0,0.0,-0.11544666666666666,-0.2167066666666667,0.0,-0.13699999999999998,-0.07646666666666667,-0.16586666666666666
1982,tejkow,tayko,-0.16366666666666665,0.0,0.0,-0.12516666666666668,0.16,-0.13853333333333334,-0.13036666666666666,0.0,0.0,-0.19633333333333333,-0.1616,0.0,-0.13683333333333333,0.0,-0.22533333333333336,0.0,0.0,0.0,-0.11544666666666666,-0.2167066666666667,0.0,-0.13699999999999998,-0.07646666666666667,-0.16586666666666666
1983,tɑli,tahlee,0.08975,-0.09575,0.31084999999999996,0.04507499999999999,-0.10625000000000001,0.02642499999999999,-0.042075,0.0,-0.103075,0.07500000000000001,0.10335,0.249925,0.027774999999999994,0.0,0.1294825,-0.0865,-0.086325,0.0,-0.155185,-0.040557500000000024,-0.187795,0.0825,0.10162500000000001,0.04137500000000001
1984,tɑlej,tahlaye,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
1985,tɑlow,tahlow,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
1986,tɑmej,tahmaye,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
1987,tɑmow,tahmow,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
1988,tɑnej,tahnaye,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
1989,tɑnow,tahnow,0.0718,-0.0766,0.10364,0.036059999999999995,-0.085,0.09047999999999999,0.06763999999999999,0.0,0.0,0.06000000000000001,0.08268,0.1264,0.022219999999999997,0.0,0.010399999999999987,-0.0692,-0.13002,0.0,-0.069268,0.07031399999999999,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
1990,tɑvi,tahvee,-0.12275,0.0,0.1813,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,0.091925,-0.102625,0.0,-0.05251750000000001,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1991,tɑvej,tahvaye,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1992,tɑvow,tahvow,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1993,tɑði,tahthey,-0.12275,0.0,0.1813,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,0.091925,-0.102625,0.0,-0.05251750000000001,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1994,tɑðej,tah-they,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1995,tɑðow,tah-though,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1996,tɑzej,tahzaye,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1997,tɑzow,tahzow,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1998,tɑfej,tahfaye,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1999,tɑfow,tahfow,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2000,tɑsi,tahsee,-0.12275,-0.08245,0.25984999999999997,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.05174999999999999,-0.1212,0.192175,-0.102625,0.0,0.1179825,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
2001,tɑsej,tahsaye,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2002,tɑsow,tahsow,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2003,tɑʃi,tahshee,-0.12275,-0.08245,0.25984999999999997,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.05174999999999999,-0.1212,0.192175,-0.102625,0.0,0.1179825,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
2004,tɑʃej,tahshaye,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2005,tɑʃow,tahshow,-0.0982,-0.06595999999999999,0.06284,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.04139999999999999,-0.09696,0.08020000000000001,-0.08209999999999999,0.0,0.001200000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2006,tɑbi,tahbee,-0.12275,0.098175,0.08634999999999998,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,-0.0020749999999999935,-0.102625,0.06745,-0.1632675,0.0,0.0762,0.0,-0.155185,-0.17648250000000001,0.0,-0.10275,-0.05735,-0.1244
2007,tɑbej,tahbaye,-0.0982,0.07854,-0.07596,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,-0.0752,-0.08209999999999999,0.053959999999999994,-0.2238,0.0,0.0,0.0,-0.069268,-0.038426,0.0,-0.0822,-0.04588,-0.09952
2008,tɑbow,tahbow,-0.0982,0.07854,-0.07596,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,-0.0752,-0.08209999999999999,0.053959999999999994,-0.2238,0.0,0.0,0.0,-0.069268,-0.038426,0.0,-0.0822,-0.04588,-0.09952
2009,tɑdi,tahdee,-0.12275,0.098175,0.08634999999999998,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,-0.0020749999999999935,-0.102625,0.06745,-0.1632675,0.0,0.0762,0.0,-0.155185,-0.17648250000000001,0.0,-0.10275,-0.05735,-0.1244
2010,tɑdej,tahdaye,-0.0982,0.07854,-0.07596,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,-0.0752,-0.08209999999999999,0.053959999999999994,-0.2238,0.0,0.0,0.0,-0.069268,-0.038426,0.0,-0.0822,-0.04588,-0.09952
2011,tɑdow,tahdow,-0.0982,0.07854,-0.07596,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,-0.0752,-0.08209999999999999,0.053959999999999994,-0.2238,0.0,0.0,0.0,-0.069268,-0.038426,0.0,-0.0822,-0.04588,-0.09952
2012,tɑɡi,tahggee,-0.12275,0.0,0.1813,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,0.091925,-0.102625,0.0,-0.05251750000000001,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
2013,tɑɡej,tahgaye,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2014,tɑɡow,tahgow,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
2015,tɑpi,tahpee,-0.2455,0.0,0.1813,-0.18775,0.24,-0.29447500000000004,-0.322175,0.0,-0.103075,-0.2945,-0.2424,0.091925,-0.20525,0.0,-0.22151750000000003,0.0,0.0762,0.0,-0.24176999999999998,-0.45351,0.0,-0.2055,-0.1147,-0.2488
2016,tɑpej,tahpaye,-0.1964,0.0,0.0,-0.1502,0.192,-0.16624,-0.15644,0.0,0.0,-0.23559999999999998,-0.19392,0.0,-0.16419999999999998,0.0,-0.27040000000000003,0.0,0.0,0.0,-0.138536,-0.260048,0.0,-0.1644,-0.09176,-0.19904
2017,tɑpow,tahpow,-0.1964,0.0,0.0,-0.1502,0.192,-0.16624,-0.15644,0.0,0.0,-0.23559999999999998,-0.19392,0.0,-0.16419999999999998,0.0,-0.27040000000000003,0.0,0.0,0.0,-0.138536,-0.260048,0.0,-0.1644,-0.09176,-0.19904
2018,tɑtej,tahtaye,-0.1964,0.0,0.0,-0.1502,0.192,-0.16624,-0.15644,0.0,0.0,-0.23559999999999998,-0.19392,0.0,-0.16419999999999998,0.0,-0.27040000000000003,0.0,0.0,0.0,-0.138536,-0.260048,0.0,-0.1644,-0.09176,-0.19904
2019,tɑtow,tahtow,-0.1964,0.0,0.0,-0.1502,0.192,-0.16624,-0.15644,0.0,0.0,-0.23559999999999998,-0.19392,0.0,-0.16419999999999998,0.0,-0.27040000000000003,0.0,0.0,0.0,-0.138536,-0.260048,0.0,-0.1644,-0.09176,-0.19904
2020,tɑki,tahkee,-0.2455,0.0,0.1813,-0.18775,0.24,-0.29447500000000004,-0.322175,0.0,-0.103075,-0.2945,-0.2424,0.091925,-0.20525,0.0,-0.22151750000000003,0.0,0.0762,0.0,-0.24176999999999998,-0.45351,0.0,-0.2055,-0.1147,-0.2488
2021,tɑkej,tahkaye,-0.1964,0.0,0.0,-0.1502,0.192,-0.16624,-0.15644,0.0,0.0,-0.23559999999999998,-0.19392,0.0,-0.16419999999999998,0.0,-0.27040000000000003,0.0,0.0,0.0,-0.138536,-0.260048,0.0,-0.1644,-0.09176,-0.19904
2022,towli,toelee,0.0718,-0.0766,0.24867999999999996,0.036059999999999995,-0.085,0.021139999999999992,-0.03366,0.0,-0.08246,0.06000000000000001,0.08268,0.19994,0.022219999999999997,0.0,0.103586,-0.0692,-0.06906,0.0,-0.124148,-0.032446000000000016,-0.15023599999999998,0.066,0.08130000000000001,0.033100000000000004
2023,towlej,toelaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
2024,towlow,toelow,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
2025,towmej,toemaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
2026,towmow,toemow,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
2027,townej,toanaye,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
2028,townow,toanow,0.05983333333333333,-0.06383333333333334,0.08636666666666666,0.030049999999999993,-0.07083333333333335,0.0754,0.056366666666666655,0.0,0.0,0.05000000000000001,0.0689,0.10533333333333333,0.018516666666666664,0.0,0.008666666666666656,-0.057666666666666665,-0.10835,0.0,-0.05772333333333333,0.05859499999999999,-0.12519666666666665,0.055,0.06775,0.027583333333333338
2029,towvej,toevaye,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2030,towvow,toevow,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2031,towði,toethey,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
2032,towðej,toe-they,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2033,towðow,toe-though,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2034,towzi,toezee,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
2035,towzej,toezaye,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2036,towzow,toezow,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2037,towfi,toefee,-0.0982,-0.06595999999999999,0.20787999999999998,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.04139999999999999,-0.09696,0.15374000000000002,-0.08209999999999999,0.0,0.094386,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
2038,towfej,toefaye,-0.08183333333333333,-0.054966666666666664,0.052366666666666666,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.034499999999999996,-0.0808,0.06683333333333334,-0.06841666666666667,0.0,0.0010000000000000009,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
2039,towfow,toefow,-0.08183333333333333,-0.054966666666666664,0.052366666666666666,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.034499999999999996,-0.0808,0.06683333333333334,-0.06841666666666667,0.0,0.0010000000000000009,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
